ID,Language_ID,Feature_ID,Value,Concept
510-502,darg1241,http://concepticon.clld.org/parameters/965,дунъя,world
510-165,darg1241,http://concepticon.clld.org/parameters/626,улка,"earth, land"
510-1200,darg1241,http://concepticon.clld.org/parameters/626,пачаликъ,"earth, land"
510-254,darg1241,http://concepticon.clld.org/parameters/1228,ванза,"earth=ground, soil"
510-1164,darg1241,http://concepticon.clld.org/parameters/1228,гІянжи,"earth=ground, soil"
510-172,darg1241,http://concepticon.clld.org/parameters/2,хиса,dust
510-721,darg1241,http://concepticon.clld.org/parameters/2,пухІ,dust
510-300,darg1241,http://concepticon.clld.org/parameters/640,няс,mud
510-442,darg1241,http://concepticon.clld.org/parameters/640,чят,mud
510-304,darg1241,http://concepticon.clld.org/parameters/671,гъум,sand
510-925,darg1241,http://concepticon.clld.org/parameters/2118,музабицурил мир,"mountain, hill"
510-1086,darg1241,http://concepticon.clld.org/parameters/2118,дубура,"mountain, hill"
510-649,darg1241,http://concepticon.clld.org/parameters/618,ахъил,"cliff, precipice"
510-1116,darg1241,http://concepticon.clld.org/parameters/618,шурла бяхІ,"cliff, precipice"
510-665,darg1241,http://concepticon.clld.org/parameters/618,лусен,"cliff, precipice"
510-400,darg1241,http://concepticon.clld.org/parameters/652,диркьбик,"plain, field"
510-968,darg1241,http://concepticon.clld.org/parameters/921,барк,valley
510-1038,darg1241,http://concepticon.clld.org/parameters/622,шинли алавбуцибил биръубил мир,island
510-146,darg1241,http://concepticon.clld.org/parameters/166,дегъ,mainland
510-1224,darg1241,http://concepticon.clld.org/parameters/166,кантинент,mainland
510-8,darg1241,http://concepticon.clld.org/parameters/113,урхьнала дуб,shore
510-1283,darg1241,http://concepticon.clld.org/parameters/1155,гІиникъ,cave
510-712,darg1241,http://concepticon.clld.org/parameters/948,шин,water
510-354,darg1241,http://concepticon.clld.org/parameters/1474,урхьу,sea
510-235,darg1241,http://concepticon.clld.org/parameters/258,паргъатил (урхьу),calm (of sea)
510-1074,darg1241,http://concepticon.clld.org/parameters/259,бамкьурил (урхьу),rough (of sea)
510-192,darg1241,http://concepticon.clld.org/parameters/1768,хьулихьа,foam
510-826,darg1241,http://concepticon.clld.org/parameters/645,хулал урхьу,ocean
510-199,darg1241,http://concepticon.clld.org/parameters/624,шурай,lake
510-775,darg1241,http://concepticon.clld.org/parameters/663,урхьула кьяли,"gulf, bay"
510-1107,darg1241,http://concepticon.clld.org/parameters/663,дуб,"gulf, bay"
510-727,darg1241,http://concepticon.clld.org/parameters/623,кІав,lagoon
510-332,darg1241,http://concepticon.clld.org/parameters/660,ухьула шурмала сирт,reef
510-1222,darg1241,http://concepticon.clld.org/parameters/1662,берубил мир,"headland, point"
510-430,darg1241,http://concepticon.clld.org/parameters/1662,бутІа,"headland, point"
510-52,darg1241,http://concepticon.clld.org/parameters/978,ругир,wave
510-904,darg1241,http://concepticon.clld.org/parameters/891,урхьу гІашбигьни ва ахъбигьни,tide
510-896,darg1241,http://concepticon.clld.org/parameters/1026,гІашкабаъни,lowtide
510-1255,darg1241,http://concepticon.clld.org/parameters/1026,гІилабяхІ арбукьни,lowtide
510-589,darg1241,http://concepticon.clld.org/parameters/613,ахъбигьни,hightide
510-412,darg1241,http://concepticon.clld.org/parameters/666,хІиркІ,"river, stream, brook"
510-1021,darg1241,http://concepticon.clld.org/parameters/1982,шинна шившитІан,whirlpool
510-1011,darg1241,http://concepticon.clld.org/parameters/2144,гІиниц,"spring, well"
510-750,darg1241,http://concepticon.clld.org/parameters/1145,билхІла,swamp
510-22,darg1241,http://concepticon.clld.org/parameters/943,чяхІя,waterfall
510-1009,darg1241,http://concepticon.clld.org/parameters/420,вацІа,"woods, forest"
510-167,darg1241,http://concepticon.clld.org/parameters/906,калки,tree (cf 08.600)
510-135,darg1241,http://concepticon.clld.org/parameters/1803,урцул,wood
510-1037,darg1241,http://concepticon.clld.org/parameters/2125,къаркъа,"stone, rock"
510-1231,darg1241,http://concepticon.clld.org/parameters/6,мирсдакьни,earthquake
510-764,darg1241,http://concepticon.clld.org/parameters/1732,цубри,sky
510-169,darg1241,http://concepticon.clld.org/parameters/1343,бархІи,sun
510-505,darg1241,http://concepticon.clld.org/parameters/1313,бац,moon
510-1058,darg1241,http://concepticon.clld.org/parameters/1430,ури,star
510-967,darg1241,http://concepticon.clld.org/parameters/1654,лямцІ,lightning
510-1339,darg1241,http://concepticon.clld.org/parameters/1150,къукъу,thunder
510-152,darg1241,http://concepticon.clld.org/parameters/2007,лямцІлибяхъни,lightning (as striking)
510-609,darg1241,http://concepticon.clld.org/parameters/858,бурям,storm
510-407,darg1241,http://concepticon.clld.org/parameters/1733,зурхІяб,rainbow
510-438,darg1241,http://concepticon.clld.org/parameters/630,шала,light (noun)
510-1082,darg1241,http://concepticon.clld.org/parameters/11,цІябдиш,darkness
510-77,darg1241,http://concepticon.clld.org/parameters/1388,бяхІти,"shade, shadow"
510-717,darg1241,http://concepticon.clld.org/parameters/1977,марка,dew
510-1301,darg1241,http://concepticon.clld.org/parameters/27,гьава,air
510-104,darg1241,http://concepticon.clld.org/parameters/960,дагІ,wind
510-25,darg1241,http://concepticon.clld.org/parameters/1489,къукри,cloud
510-698,darg1241,http://concepticon.clld.org/parameters/249,дирихь,fog
510-997,darg1241,http://concepticon.clld.org/parameters/658,заб,rain (noun)
510-1169,darg1241,http://concepticon.clld.org/parameters/784,духІя,snow (noun)
510-295,darg1241,http://concepticon.clld.org/parameters/617,мигІкартІни,ice
510-1285,darg1241,http://concepticon.clld.org/parameters/952,аргъ,weather
510-212,darg1241,http://concepticon.clld.org/parameters/221,цІа,fire
510-411,darg1241,http://concepticon.clld.org/parameters/889,лами,flame (noun)
510-122,darg1241,http://concepticon.clld.org/parameters/778,гав,smoke (noun)
510-709,darg1241,http://concepticon.clld.org/parameters/646,палда,ashes
510-479,darg1241,http://concepticon.clld.org/parameters/67,дуцІарти га,embers
510-1072,darg1241,http://concepticon.clld.org/parameters/141,цІалибигахъес,burn (vb trans)
510-1260,darg1241,http://concepticon.clld.org/parameters/1428,бикес,burn (vb intrans)
510-882,darg1241,http://concepticon.clld.org/parameters/737,абикьес,"light, kindle, ignite"
510-181,darg1241,http://concepticon.clld.org/parameters/127,бяшес,extinguish
510-266,darg1241,http://concepticon.clld.org/parameters/1133,пирхикІ,match (noun)
510-1073,darg1241,http://concepticon.clld.org/parameters/10,урцІул,firewood
510-384,darg1241,http://concepticon.clld.org/parameters/1188,га,charcoal
510-519,darg1241,http://concepticon.clld.org/parameters/683,адамгІил,"person, human being"
510-92,darg1241,http://concepticon.clld.org/parameters/1554,мургул адамгІил,man (vs. woman)
510-1017,darg1241,http://concepticon.clld.org/parameters/962,хьунул адамгІил,woman
510-38,darg1241,http://concepticon.clld.org/parameters/2263,марга,male
510-462,darg1241,http://concepticon.clld.org/parameters/2260,гача,female
510-1112,darg1241,http://concepticon.clld.org/parameters/1366,дархІя,boy
510-847,darg1241,http://concepticon.clld.org/parameters/76,гІулухъа,young man (adolescent)
510-822,darg1241,http://concepticon.clld.org/parameters/1646,рурси,girl
510-1197,darg1241,http://concepticon.clld.org/parameters/77,чехьери,young woman (adolescent)
510-1342,darg1241,http://concepticon.clld.org/parameters/1304,хъяша,child
510-890,darg1241,http://concepticon.clld.org/parameters/1289,виштІаси,"infant, baby"
510-226,darg1241,http://concepticon.clld.org/parameters/1200,мурул,husband
510-51,darg1241,http://concepticon.clld.org/parameters/1199,хьунул,wife
510-558,darg1241,http://concepticon.clld.org/parameters/203,хъаигьарec,marry
510-787,darg1241,http://concepticon.clld.org/parameters/203,шери рукьянec,marry
510-971,darg1241,http://concepticon.clld.org/parameters/1259,микъ,"marriage, wedding"
510-340,darg1241,http://concepticon.clld.org/parameters/1134,хъалцІа дуэс,divorce
510-810,darg1241,http://concepticon.clld.org/parameters/1217,ата,father
510-506,darg1241,http://concepticon.clld.org/parameters/1216,аба,mother
510-627,darg1241,http://concepticon.clld.org/parameters/505,бегІти,parents
510-1053,darg1241,http://concepticon.clld.org/parameters/424,хъаигьубил,married man
510-1172,darg1241,http://concepticon.clld.org/parameters/426,ширирикьянил,married woman
510-1129,darg1241,http://concepticon.clld.org/parameters/1620,дархІа,son
510-822,darg1241,http://concepticon.clld.org/parameters/1357,рурси,daughter
510-222,darg1241,http://concepticon.clld.org/parameters/1801,хъяшеси,offspring (son or daughter)
510-577,darg1241,http://concepticon.clld.org/parameters/1262,уци,brother
